run_id,phase,mean_voltage,std_voltage,ci95_voltage_low,ci95_voltage_high,mean_current,std_current,ci95_current_low,ci95_current_high,mean_power,std_power,ci95_power_low,ci95_power_high,mean_energy,std_energy,ci95_energy_low,ci95_energy_high
FrodoKEM-640-AES_run21_waveform,active,5.395543389553862,0.004312186634298508,5.395403945195957,5.395682833911767,0.5890290174102285,0.006532754771679989,0.5888177659334859,0.5892402688869711,3.178131980685528,0.03535277082177637,3.1769887684719884,3.1792751928990675,74.55149967328619,43.098560143847976,73.157809753172,75.94518959340037
FrodoKEM-640-AES_run21_waveform,idle_post,5.395449999999999,0.004320985809667364,5.3942219894202506,5.396678010579748,0.43870370000000003,0.0018255582120859089,0.4381848820966008,0.4392225179033993,2.3670027200000003,0.009782775717368087,2.3642224859031042,2.3697829540968964,149.8950811,0.4423404203850904,149.7693693434679,150.0207928565321
FrodoKEM-640-AES_run17_waveform,active,5.396083401194354,0.0035055011839848133,5.395970166074099,5.39619663631461,0.5878587345276873,0.0035899988200080233,0.5877427699546447,0.58797469910073,3.1721352551574378,0.019522442695132383,3.1715046388688553,3.1727658714460203,74.57794697828447,43.0764290624793,73.18648699323094,75.969406963338
FrodoKEM-640-AES_run17_waveform,idle_post,5.39465,0.0049425268262874395,5.393245349417766,5.396054650582235,0.43965486,0.0017371707000823175,0.4391611615495773,0.44014855845042267,2.3717835199999997,0.009433514438577872,2.3691025448602825,2.374464495139717,149.88386731999998,0.44197598231580193,149.7582591356212,150.00947550437877
FrodoKEM-640-AES_run04_waveform,active,5.396045009518629,0.003150002846634416,5.395943160876919,5.39614685816034,0.5864703154745717,0.006871778798206652,0.5862481311240136,0.5866924998251298,3.1646196970356266,0.037047373942192575,3.1634218490022503,3.165817545069003,74.25240524802827,42.94081841217994,72.86400522359314,75.6408052724634
FrodoKEM-640-AES_run04_waveform,idle_post,5.3942000000000005,0.004093611249401189,5.393036608555299,5.395363391444702,0.43824238,0.01568548082299588,0.433784615673166,0.44270014432683397,2.3639659400000004,0.08459247664681074,2.3399250241383807,2.38800685586162,149.34003224,0.43818051571998956,149.21550271529287,149.46456176470713
FrodoKEM-640-AES_run28_waveform,active,5.395149511798208,0.004546468913026072,5.395002711012785,5.395296312583631,0.5900500903173311,0.0058426204373429385,0.5898614381379068,0.5902387424967555,3.1834088765934365,0.03165472961876001,3.182386778068347,3.1844309751185262,74.82827734987795,43.260613305274845,73.43143682758249,76.22511787217341
FrodoKEM-640-AES_run28_waveform,idle_post,5.396,0.0031134992453861585,5.3951151533048725,5.396884846695127,0.43921504,0.0017441976339057587,0.4387193445170809,0.4397107354829191,2.3700042399999997,0.009471837512309398,2.3673123735632347,2.3726961064367647,150.47174904,0.442403941228752,150.34601923104387,150.59747884895611
FrodoKEM-640-AES_run09_waveform,active,5.3942428571428565,0.005361112599733574,5.394069469778439,5.394416244507274,0.5871535104761905,0.0036377231341224734,0.5870358604147581,0.5872711605376228,3.1672492759183677,0.01992920553835064,3.1666047320183957,3.1678938198183397,74.28021621387757,42.92592665967568,72.89191982013064,75.66851260762449
FrodoKEM-640-AES_run09_waveform,idle_post,5.396525,0.002262860073951914,5.3958819022825555,5.397168097717444,0.43779524000000003,0.001365223949035619,0.43740724764663663,0.4381832323533634,2.3625741400000004,0.007557267652250716,2.3604263882970913,2.3647218917029096,149.34948554000002,0.4417739341959291,149.22393477706154,149.4750363029385
