run_id,phase,time_s,voltage_v,current_a,power_w,energy_j
FrodoKEM-640-AES_run12,active,0.000517,5.39125,0.59594,3.212864,3.5e-05
FrodoKEM-640-AES_run12,active,0.013363,5.3975,0.582173,3.142278,0.040401
FrodoKEM-640-AES_run12,active,0.026134,5.39625,0.585034,3.156988,0.08072
FrodoKEM-640-AES_run12,active,0.038893,5.39625,0.579848,3.129007,0.120642
FrodoKEM-640-AES_run12,active,0.051634,5.3975,0.579848,3.129732,0.160516
FrodoKEM-640-AES_run12,active,0.064386,5.3975,0.588431,3.176055,0.201017
FrodoKEM-640-AES_run12,active,0.077137,5.3825,0.58861,3.168191,0.241415
FrodoKEM-640-AES_run12,active,0.089971,5.385,0.586643,3.159071,0.281959
FrodoKEM-640-AES_run12,active,0.102835,5.39625,0.581279,3.136726,0.32231
FrodoKEM-640-AES_run12,active,0.115587,5.39375,0.58861,3.174813,0.362797
FrodoKEM-640-AES_run12,active,0.128338,5.39125,0.586822,3.163702,0.403136
FrodoKEM-640-AES_run12,active,0.14078,5.38875,0.586285,3.159344,0.442444
FrodoKEM-640-AES_run12,active,0.153215,5.38875,0.58253,3.139111,0.48148
FrodoKEM-640-AES_run12,active,0.16565,5.38875,0.587537,3.166089,0.520848
FrodoKEM-640-AES_run12,active,0.178082,5.38125,0.587,3.158796,0.560121
FrodoKEM-640-AES_run12,active,0.190515,5.38875,0.58253,3.139111,0.599148
FrodoKEM-640-AES_run12,active,0.202975,5.3875,0.581815,3.134529,0.638206
FrodoKEM-640-AES_run12,active,0.215414,5.38625,0.588431,3.169435,0.67763
FrodoKEM-640-AES_run12,active,0.227856,5.39625,0.583067,3.146374,0.716776
FrodoKEM-640-AES_run12,active,0.240596,5.39625,0.582352,3.142515,0.756814
FrodoKEM-640-AES_run12,active,0.253337,5.39875,0.587358,3.170999,0.797212
FrodoKEM-640-AES_run12,active,0.266071,5.39625,0.588073,3.17339,0.837624
FrodoKEM-640-AES_run12,active,0.278807,5.385,0.58557,3.153294,0.877785
FrodoKEM-640-AES_run12,active,0.291542,5.39625,0.582173,3.14155,0.917791
FrodoKEM-640-AES_run12,active,0.304277,5.39625,0.587537,3.170495,0.958168
FrodoKEM-640-AES_run12,active,0.317021,5.3975,0.586464,3.165439,0.998508
FrodoKEM-640-AES_run12,active,0.329762,5.4,0.582709,3.14663,1.038599
FrodoKEM-640-AES_run12,active,0.342495,5.39625,0.582173,3.14155,1.0786
FrodoKEM-640-AES_run12,active,0.355258,5.39625,0.587358,3.169531,1.119055
FrodoKEM-640-AES_run12,active,0.367992,5.39375,0.586822,3.165169,1.159358
FrodoKEM-640-AES_run12,active,0.380728,5.3975,0.582709,3.145173,1.199417
FrodoKEM-640-AES_run12,active,0.393461,5.39625,0.587537,3.170495,1.239785
FrodoKEM-640-AES_run12,active,0.406195,5.3975,0.58861,3.17702,1.280241
FrodoKEM-640-AES_run12,active,0.41894,5.39375,0.586285,3.162276,1.320545
FrodoKEM-640-AES_run12,active,0.431679,5.39875,0.582352,3.143971,1.360597
