run_id,phase,time_s,voltage_v,current_a,power_w,energy_j
FrodoKEM-640-AES_run06,active,0.000514,5.3975,0.579312,3.126837,3.6e-05
FrodoKEM-640-AES_run06,active,0.013377,5.3975,0.58557,3.160614,0.04069
FrodoKEM-640-AES_run06,active,0.026138,5.39875,0.582173,3.143005,0.080799
FrodoKEM-640-AES_run06,active,0.038896,5.3975,0.586106,3.163509,0.121157
FrodoKEM-640-AES_run06,active,0.051648,5.39625,0.57806,3.119358,0.160936
FrodoKEM-640-AES_run06,active,0.064401,5.3975,0.579848,3.129732,0.200849
FrodoKEM-640-AES_run06,active,0.077152,5.3825,0.584855,3.147981,0.24099
FrodoKEM-640-AES_run06,active,0.089899,5.39625,0.587179,3.168566,0.281379
FrodoKEM-640-AES_run06,active,0.102666,5.3975,0.579848,3.129732,0.321335
FrodoKEM-640-AES_run06,active,0.115421,5.3975,0.586106,3.163509,0.361688
FrodoKEM-640-AES_run06,active,0.128169,5.39625,0.586285,3.163742,0.402018
FrodoKEM-640-AES_run06,active,0.140914,5.3925,0.589146,3.17697,0.442508
FrodoKEM-640-AES_run06,active,0.153661,5.3975,0.580564,3.133592,0.482453
FrodoKEM-640-AES_run06,active,0.166451,5.39875,0.585749,3.162311,0.522898
FrodoKEM-640-AES_run06,active,0.1792,5.3925,0.589682,3.179862,0.563439
FrodoKEM-640-AES_run06,active,0.191946,5.3975,0.57967,3.128767,0.603319
FrodoKEM-640-AES_run06,active,0.204698,5.3975,0.58557,3.160614,0.643622
FrodoKEM-640-AES_run06,active,0.21745,5.39625,0.585749,3.160847,0.683928
FrodoKEM-640-AES_run06,active,0.230206,5.39875,0.587,3.169068,0.724355
FrodoKEM-640-AES_run06,active,0.24295,5.39625,0.579848,3.129007,0.764231
FrodoKEM-640-AES_run06,active,0.255719,5.3975,0.58557,3.160614,0.804587
FrodoKEM-640-AES_run06,active,0.268466,5.39875,0.588788,3.178721,0.845107
FrodoKEM-640-AES_run06,active,0.281213,5.39,0.588073,3.169715,0.88551
FrodoKEM-640-AES_run06,active,0.293964,5.39625,0.580206,3.130937,0.925433
FrodoKEM-640-AES_run06,active,0.306714,5.3975,0.585749,3.161579,0.965745
FrodoKEM-640-AES_run06,active,0.319467,5.39625,0.587894,3.172425,1.006202
FrodoKEM-640-AES_run06,active,0.332214,5.39,0.580742,3.130202,1.046103
FrodoKEM-640-AES_run06,active,0.344961,5.39625,0.580385,3.131901,1.086024
FrodoKEM-640-AES_run06,active,0.357708,5.3975,0.589682,3.182811,1.126597
FrodoKEM-640-AES_run06,active,0.370459,5.3975,0.58557,3.160614,1.166898
FrodoKEM-640-AES_run06,active,0.38322,5.39375,0.580385,3.130451,1.206846
FrodoKEM-640-AES_run06,active,0.395969,5.3975,0.585391,3.159649,1.247127
FrodoKEM-640-AES_run06,active,0.408725,5.395,0.585212,3.157221,1.2874
FrodoKEM-640-AES_run06,active,0.42148,5.39625,0.584318,3.153128,1.32762
FrodoKEM-640-AES_run06,active,0.434233,5.3975,0.580027,3.130697,1.367546
FrodoKEM-640-AES_run06,active,0.446979,5.39625,0.58557,3.159882,1.40782
FrodoKEM-640-AES_run06,active,0.459774,5.39625,0.586106,3.162777,1.448289
FrodoKEM-640-AES_run06,active,0.47252,5.3975,0.589861,3.183776,1.488869
FrodoKEM-640-AES_run06,active,0.485265,5.39125,0.579491,3.12418,1.528687
FrodoKEM-640-AES_run06,active,0.498011,5.39875,0.584855,3.157485,1.568931
FrodoKEM-640-AES_run06,active,0.510763,5.3975,0.586285,3.164474,1.609287
FrodoKEM-640-AES_run06,active,0.523513,5.39625,0.580564,3.132866,1.64923
FrodoKEM-640-AES_run06,active,0.536257,5.39625,0.584855,3.156023,1.689448
FrodoKEM-640-AES_run06,active,0.548999,5.39625,0.587179,3.168566,1.729825
FrodoKEM-640-AES_run06,active,0.561745,5.3925,0.583961,3.149009,1.769959
FrodoKEM-640-AES_run06,active,0.574487,5.395,0.580206,3.130211,1.809847
FrodoKEM-640-AES_run06,active,0.587232,5.39125,0.58557,3.156954,1.85008
FrodoKEM-640-AES_run06,active,0.599976,5.39875,0.589682,3.183548,1.890651
FrodoKEM-640-AES_run06,active,0.612726,5.39875,0.586106,3.164242,1.930995
FrodoKEM-640-AES_run06,active,0.625475,5.39625,0.579848,3.129007,1.970887
FrodoKEM-640-AES_run06,active,0.638219,5.39875,0.586285,3.165207,2.011224
FrodoKEM-640-AES_run06,active,0.650962,5.4025,0.587,3.17127,2.051638
FrodoKEM-640-AES_run06,active,0.663742,5.3975,0.580385,3.132627,2.091672
FrodoKEM-640-AES_run06,active,0.676489,5.39625,0.585034,3.156988,2.131915
FrodoKEM-640-AES_run06,active,0.689234,5.38875,0.586106,3.158381,2.172169
FrodoKEM-640-AES_run06,active,0.701982,5.39875,0.588073,3.17486,2.212639
FrodoKEM-640-AES_run06,active,0.714732,5.39625,0.578954,3.124183,2.252474
FrodoKEM-640-AES_run06,active,0.727479,5.39625,0.585212,3.157952,2.292728
FrodoKEM-640-AES_run06,active,0.740223,5.39875,0.588967,3.179687,2.333251
FrodoKEM-640-AES_run06,active,0.752969,5.39625,0.588073,3.17339,2.373697
FrodoKEM-640-AES_run06,active,0.765713,5.3975,0.57967,3.128767,2.413571
FrodoKEM-640-AES_run06,active,0.778458,5.3975,0.585928,3.162544,2.453877
FrodoKEM-640-AES_run06,active,0.791202,5.38625,0.584855,3.150174,2.494023
FrodoKEM-640-AES_run06,active,0.803945,5.39625,0.580206,3.130937,2.533922
FrodoKEM-640-AES_run06,active,0.816696,5.39625,0.583961,3.151198,2.574102
FrodoKEM-640-AES_run06,active,0.829447,5.395,0.585034,3.156256,2.614348
FrodoKEM-640-AES_run06,active,0.842192,5.395,0.587894,3.17169,2.654771
FrodoKEM-640-AES_run06,active,0.854934,5.395,0.585391,3.158186,2.695012
FrodoKEM-640-AES_run06,active,0.867678,5.395,0.585391,3.158186,2.735261
FrodoKEM-640-AES_run06,active,0.880422,5.39625,0.590755,3.187863,2.775886
FrodoKEM-640-AES_run06,active,0.893168,5.38875,0.589682,3.177651,2.81639
FrodoKEM-640-AES_run06,active,0.905913,5.39625,0.580564,3.132866,2.856317
FrodoKEM-640-AES_run06,active,0.918662,5.39625,0.58557,3.159882,2.896604
FrodoKEM-640-AES_run06,active,0.93141,5.3975,0.584497,3.154824,2.936819
FrodoKEM-640-AES_run06,active,0.944154,5.3975,0.580206,3.131662,2.976732
FrodoKEM-640-AES_run06,active,0.9569,5.39625,0.587716,3.17146,3.017153
FrodoKEM-640-AES_run06,active,0.969645,5.39625,0.58557,3.159882,3.057426
FrodoKEM-640-AES_run06,active,0.982425,5.40125,0.590576,3.189851,3.098193
FrodoKEM-640-AES_run06,active,0.995173,5.39,0.579133,3.121528,3.137986
FrodoKEM-640-AES_run06,active,1.007919,5.39625,0.582709,3.144445,3.178065
FrodoKEM-640-AES_run06,active,1.020671,5.3975,0.586106,3.163509,3.218406
FrodoKEM-640-AES_run06,active,1.033423,5.39375,0.587894,3.170955,3.258843
FrodoKEM-640-AES_run06,active,1.046171,5.39625,0.580921,3.134796,3.298805
FrodoKEM-640-AES_run06,active,1.058913,5.3975,0.587,3.168335,3.339175
