run_id,phase,time_s,voltage_v,current_a,power_w,energy_j
Classic-McEliece-348864_run21,active,0.000526,5.39625,0.583961,3.151198,3.4e-05
Classic-McEliece-348864_run21,active,0.013379,5.3975,0.534076,2.882673,0.037085
Classic-McEliece-348864_run21,active,0.026135,5.3975,0.720206,3.887314,0.08667
Classic-McEliece-348864_run21,active,0.038878,5.3975,0.719134,3.881524,0.136133
Classic-McEliece-348864_run21,active,0.051619,5.39625,0.718061,3.874836,0.185503
Classic-McEliece-348864_run21,active,0.064385,5.3975,0.720385,3.888279,0.235142
Classic-McEliece-348864_run21,active,0.077134,5.395,0.722173,3.896124,0.284814
Classic-McEliece-348864_run21,active,0.089906,5.3975,0.568405,3.067967,0.323997
Classic-McEliece-348864_run21,active,0.102679,5.39875,0.719491,3.884353,0.373613
Classic-McEliece-348864_run21,active,0.115422,5.39875,0.722173,3.898833,0.423294
Classic-McEliece-348864_run21,active,0.128161,5.3975,0.718597,3.878628,0.472705
Classic-McEliece-348864_run21,active,0.140898,5.3975,0.720206,3.887314,0.522216
Classic-McEliece-348864_run21,active,0.153634,5.3975,0.621509,3.354594,0.564941
Classic-McEliece-348864_run21,active,0.166366,5.39375,0.597013,3.22014,0.605942
Classic-McEliece-348864_run21,active,0.1791,5.39625,0.723604,3.904746,0.655662
Classic-McEliece-348864_run21,active,0.191833,5.3975,0.722173,3.89793,0.705295
Classic-McEliece-348864_run21,active,0.204619,5.39875,0.7211,3.893041,0.755073
Classic-McEliece-348864_run21,active,0.217363,5.39625,0.722531,3.898957,0.804759
Classic-McEliece-348864_run21,active,0.230096,5.395,0.568048,3.064617,0.843781
Classic-McEliece-348864_run21,active,0.242832,5.39625,0.595225,3.211984,0.884688
Classic-McEliece-348864_run21,active,0.255566,5.39625,0.722173,3.897027,0.934314
Classic-McEliece-348864_run21,active,0.2683,5.39625,0.721637,3.894133,0.983904
Classic-McEliece-348864_run21,active,0.281037,5.4,0.7211,3.893942,1.0335
Classic-McEliece-348864_run21,active,0.293773,5.3975,0.719849,3.885384,1.082985
Classic-McEliece-348864_run21,active,0.306529,5.3975,0.580742,3.134557,1.122967
Classic-McEliece-348864_run21,active,0.319277,5.39625,0.586464,3.164706,1.163311
Classic-McEliece-348864_run21,active,0.332013,5.3975,0.579312,3.126837,1.203135
Classic-McEliece-348864_run21,active,0.344748,5.3975,0.576272,3.11043,1.242748
Classic-McEliece-348864_run21,active,0.357478,5.3875,0.579133,3.12008,1.282466
Classic-McEliece-348864_run21,active,0.370215,5.39875,0.579133,3.126595,1.32229
Classic-McEliece-348864_run21,active,0.382949,5.3975,0.597013,3.222379,1.363324
Classic-McEliece-348864_run21,active,0.395685,5.39375,0.56626,3.054263,1.402222
Classic-McEliece-348864_run21,active,0.408438,5.3975,0.561611,3.031294,1.440881
Classic-McEliece-348864_run21,active,0.42118,5.3975,0.566081,3.055421,1.479813
Classic-McEliece-348864_run21,active,0.433938,5.3975,0.566617,3.058316,1.518831
Classic-McEliece-348864_run21,active,0.446674,5.39625,0.558929,3.01612,1.557245
Classic-McEliece-348864_run21,active,0.45941,5.39625,0.721994,3.896062,1.606862
Classic-McEliece-348864_run21,active,0.472147,5.39625,0.72271,3.899922,1.656537
Classic-McEliece-348864_run21,active,0.484884,5.40125,0.720922,3.893878,1.706132
Classic-McEliece-348864_run21,active,0.49762,5.39875,0.720743,3.89111,1.755692
Classic-McEliece-348864_run21,active,0.51036,5.3975,0.71663,3.868013,1.804968
Classic-McEliece-348864_run21,active,0.523101,5.395,0.557856,3.009633,1.843315
Classic-McEliece-348864_run21,active,0.535838,5.395,0.723782,3.904806,1.893047
Classic-McEliece-348864_run21,active,0.548602,5.3975,0.722173,3.89793,1.942804
Classic-McEliece-348864_run21,active,0.561343,5.3975,0.721279,3.893104,1.992404
Classic-McEliece-348864_run21,active,0.574078,5.3925,0.720564,3.885641,2.041886
Classic-McEliece-348864_run21,active,0.586815,5.40125,0.717346,3.874563,2.09124
Classic-McEliece-348864_run21,active,0.599551,5.39625,0.558035,3.011295,2.12959
Classic-McEliece-348864_run21,active,0.612295,5.3975,0.721994,3.896965,2.179252
Classic-McEliece-348864_run21,active,0.625035,5.3975,0.721458,3.89407,2.228863
Classic-McEliece-348864_run21,active,0.637771,5.3975,0.72414,3.908546,2.278642
Classic-McEliece-348864_run21,active,0.650506,5.3975,0.720743,3.890209,2.328183
Classic-McEliece-348864_run21,active,0.663241,5.39875,0.718418,3.878561,2.377578
Classic-McEliece-348864_run21,active,0.675976,5.39375,0.546055,2.945285,2.415086
Classic-McEliece-348864_run21,active,0.688712,5.39875,0.722173,3.898833,2.464741
Classic-McEliece-348864_run21,active,0.701449,5.39625,0.720206,3.886414,2.514242
Classic-McEliece-348864_run21,active,0.714188,5.3975,0.7211,3.892139,2.563825
Classic-McEliece-348864_run21,active,0.726926,5.39625,0.720922,3.890273,2.613381
Classic-McEliece-348864_run21,active,0.739661,5.3975,0.720206,3.887314,2.662883
Classic-McEliece-348864_run21,active,0.752394,5.395,0.579133,3.124424,2.702667
Classic-McEliece-348864_run21,active,0.765133,5.4025,0.576809,3.11621,2.742365
Classic-McEliece-348864_run21,active,0.777933,5.3975,0.579133,3.125871,2.782376
Classic-McEliece-348864_run21,active,0.790677,5.39875,0.580742,3.135283,2.822332
Classic-McEliece-348864_run21,active,0.803417,5.39625,0.580385,3.131901,2.862232
Classic-McEliece-348864_run21,active,0.816161,5.39625,0.584497,3.154093,2.902429
Classic-McEliece-348864_run21,active,0.828915,5.3975,0.566081,3.055421,2.941396
Classic-McEliece-348864_run21,active,0.841683,5.3975,0.566438,3.057351,2.980433
Classic-McEliece-348864_run21,active,0.854434,5.3975,0.567511,3.063142,3.019492
Classic-McEliece-348864_run21,active,0.867175,5.3975,0.566081,3.055421,3.058422
Classic-McEliece-348864_run21,active,0.879912,5.3975,0.570193,3.077618,3.09762
Classic-McEliece-348864_run21,active,0.892648,5.3975,0.59594,3.216588,3.138587
Classic-McEliece-348864_run21,active,0.905386,5.395,0.719849,3.883584,3.188056
Classic-McEliece-348864_run21,active,0.91813,5.39625,0.721458,3.893168,3.237672
Classic-McEliece-348864_run21,active,0.930872,5.3975,0.720385,3.888279,3.287215
Classic-McEliece-348864_run21,active,0.943608,5.3975,0.719312,3.882489,3.336662
Classic-McEliece-348864_run21,active,0.956344,5.39625,0.558929,3.01612,3.375075
Classic-McEliece-348864_run21,active,0.96908,5.3975,0.677473,3.656662,3.421648
Classic-McEliece-348864_run21,active,0.98182,5.395,0.72271,3.899018,3.471322
Classic-McEliece-348864_run21,active,0.994556,5.39625,0.719134,3.880625,3.520743
Classic-McEliece-348864_run21,active,1.007292,5.39875,0.721279,3.894006,3.57034
Classic-McEliece-348864_run21,active,1.020037,5.3975,0.718597,3.878628,3.619773
Classic-McEliece-348864_run21,active,1.032778,5.3975,0.557677,3.010063,3.658122
Classic-McEliece-348864_run21,active,1.045515,5.39875,0.721279,3.894006,3.707723
Classic-McEliece-348864_run21,active,1.058249,5.39625,0.722531,3.898957,3.75737
Classic-McEliece-348864_run21,active,1.070988,5.38875,0.7211,3.88583,3.806871
Classic-McEliece-348864_run21,active,1.083736,5.38125,0.720743,3.878497,3.856313
Classic-McEliece-348864_run21,active,1.096496,5.39375,0.719491,3.880756,3.905834
Classic-McEliece-348864_run21,active,1.10924,5.3975,0.558035,3.011993,3.944219
Classic-McEliece-348864_run21,active,1.121984,5.3975,0.721637,3.895035,3.993855
Classic-McEliece-348864_run21,active,1.134726,5.39875,0.722173,3.898833,4.043534
Classic-McEliece-348864_run21,active,1.147462,5.395,0.721279,3.891301,4.093096
Classic-McEliece-348864_run21,active,1.160198,5.39625,0.721637,3.894133,4.14269
Classic-McEliece-348864_run21,active,1.172936,5.39625,0.716809,3.868082,4.19196
Classic-McEliece-348864_run21,active,1.185676,5.4,0.558035,3.013388,4.230351
Classic-McEliece-348864_run21,active,1.198413,5.39875,0.721279,3.894006,4.279949
Classic-McEliece-348864_run21,active,1.21115,5.39625,0.723067,3.901851,4.32965
Classic-McEliece-348864_run21,active,1.223893,5.3975,0.714842,3.858362,4.378817
Classic-McEliece-348864_run21,active,1.236634,5.39625,0.722173,3.897027,4.428469
Classic-McEliece-348864_run21,active,1.249372,5.39875,0.718955,3.881457,4.477911
Classic-McEliece-348864_run21,active,1.262106,5.39625,0.55875,3.015155,4.516306
Classic-McEliece-348864_run21,active,1.277422,5.3975,0.72271,3.900825,4.576048
Classic-McEliece-348864_run21,active,1.290171,5.395,0.720385,3.886478,4.6256
Classic-McEliece-348864_run21,active,1.302912,5.3975,0.723782,3.906616,4.675371
Classic-McEliece-348864_run21,active,1.315648,5.3975,0.719134,3.881524,4.724806
Classic-McEliece-348864_run21,active,1.32839,5.3975,0.565723,3.053491,4.763716
Classic-McEliece-348864_run21,active,1.341134,5.39625,0.596477,3.218738,4.804736
Classic-McEliece-348864_run21,active,1.353869,5.3975,0.721637,3.895035,4.854339
Classic-McEliece-348864_run21,active,1.366608,5.39625,0.721458,3.893168,4.903932
Classic-McEliece-348864_run21,active,1.379341,5.3975,0.721279,3.893104,4.953502
Classic-McEliece-348864_run21,active,1.392079,5.39625,0.720206,3.886414,5.003007
Classic-McEliece-348864_run21,active,1.404822,5.39625,0.583603,3.149269,5.043138
Classic-McEliece-348864_run21,active,1.417567,5.39625,0.600232,3.239,5.08442
Classic-McEliece-348864_run21,active,1.430311,5.39625,0.720743,3.889308,5.133986
Classic-McEliece-348864_run21,active,1.443051,5.39875,0.719849,3.886284,5.183498
Classic-McEliece-348864_run21,active,1.455787,5.3975,0.720385,3.888279,5.233019
Classic-McEliece-348864_run21,active,1.468523,5.395,0.7211,3.890337,5.282564
Classic-McEliece-348864_run21,active,1.481259,5.3975,0.57663,3.11236,5.322205
Classic-McEliece-348864_run21,active,1.493994,5.39375,0.597192,3.221104,5.363226
Classic-McEliece-348864_run21,active,1.506731,5.39625,0.722531,3.898957,5.412885
Classic-McEliece-348864_run21,active,1.519465,5.39875,0.721637,3.895937,5.462498
Classic-McEliece-348864_run21,active,1.532208,5.3975,0.720385,3.888279,5.512046
Classic-McEliece-348864_run21,active,1.544949,5.39625,0.719312,3.88159,5.5615
Classic-McEliece-348864_run21,active,1.557687,5.3975,0.558214,3.012958,5.599878
Classic-McEliece-348864_run21,active,1.570421,5.39875,0.663884,3.584146,5.64552
Classic-McEliece-348864_run21,active,1.583158,5.395,0.722531,3.898054,5.695169
Classic-McEliece-348864_run21,active,1.595893,5.3975,0.721279,3.893104,5.744749
Classic-McEliece-348864_run21,active,1.60863,5.3975,0.720743,3.890209,5.794299
Classic-McEliece-348864_run21,active,1.621368,5.3975,0.718955,3.880559,5.843728
Classic-McEliece-348864_run21,active,1.634109,5.4075,0.557141,3.012739,5.882112
Classic-McEliece-348864_run21,active,1.646849,5.3975,0.722531,3.89986,5.931797
Classic-McEliece-348864_run21,active,1.659582,5.39625,0.72271,3.899922,5.981457
Classic-McEliece-348864_run21,active,1.672317,5.395,0.721994,3.89516,6.031061
Classic-McEliece-348864_run21,active,1.685054,5.40125,0.723782,3.90933,6.080855
Classic-McEliece-348864_run21,active,1.697792,5.39625,0.718597,3.87773,6.13025
Classic-McEliece-348864_run21,active,1.710526,5.3975,0.580564,3.133592,6.170152
Classic-McEliece-348864_run21,active,1.723261,5.4,0.584855,3.158216,6.210372
Classic-McEliece-348864_run21,active,1.736003,5.39875,0.580027,3.131422,6.250274
