run_id,phase,time_s,voltage_v,current_a,power_w,energy_j
Kyber512_run09,active,0.000614,5.39875,0.573412,3.095706,3.9e-05
Kyber512_run09,active,0.013475,5.39625,0.595046,3.211019,0.041336
Kyber512_run09,active,0.026229,5.39625,0.592364,3.196546,0.082107
Kyber512_run09,active,0.038976,5.39625,0.595225,3.211984,0.123051
Kyber512_run09,active,0.051719,5.3975,0.598444,3.230099,0.16421
Kyber512_run09,active,0.064466,5.39625,0.597192,3.222597,0.205288
Kyber512_run09,active,0.077208,5.39375,0.599516,3.233642,0.246492
Kyber512_run09,active,0.089947,5.3975,0.597907,3.227204,0.287604
Kyber512_run09,active,0.102712,5.39625,0.597013,3.221632,0.328727
Kyber512_run09,active,0.115456,5.3975,0.597371,3.224309,0.369819
Kyber512_run09,active,0.128195,5.3925,0.597013,3.219394,0.41083
Kyber512_run09,idle_post,0.141004,5.39625,0.428941,2.314674,0.410862
Kyber512_run09,idle_post,0.153753,5.39625,0.428584,2.312744,0.440347
Kyber512_run09,idle_post,0.166494,5.3925,0.426974,2.302459,0.469683
Kyber512_run09,idle_post,0.179243,5.3975,0.429835,2.320035,0.499259
Kyber512_run09,idle_post,0.191975,5.39625,0.426259,2.300201,0.528546
Kyber512_run09,idle_post,0.204731,5.3975,0.430372,2.322931,0.558178
Kyber512_run09,idle_post,0.21747,5.39875,0.42912,2.316712,0.587689
Kyber512_run09,idle_post,0.230203,5.39875,0.428405,2.31285,0.617139
Kyber512_run09,idle_post,0.242939,5.395,0.428405,2.311244,0.646575
Kyber512_run09,idle_post,0.255671,5.3975,0.428584,2.31328,0.676028
Kyber512_run09,idle_post,0.268403,5.4,0.428762,2.315317,0.705507
Kyber512_run09,idle_post,0.28118,5.3975,0.433054,2.337407,0.735372
Kyber512_run09,idle_post,0.29392,5.3975,0.428584,2.31328,0.764844
Kyber512_run09,idle_post,0.306671,5.3975,0.430729,2.324861,0.794488
Kyber512_run09,idle_post,0.319411,5.39625,0.428584,2.312744,0.823952
Kyber512_run09,idle_post,0.332141,5.3975,0.428226,2.31135,0.853375
Kyber512_run09,idle_post,0.344873,5.39875,0.431087,2.32733,0.883008
Kyber512_run09,idle_post,0.357607,5.39625,0.432517,2.333971,0.912727
Kyber512_run09,idle_post,0.370339,5.39875,0.428405,2.31285,0.942175
Kyber512_run09,idle_post,0.383071,5.39625,0.433054,2.336865,0.971927
Kyber512_run09,idle_post,0.395806,5.39625,0.428762,2.313709,1.001392
Kyber512_run09,idle_post,0.408559,5.395,0.423577,2.285199,1.030537
Kyber512_run09,idle_post,0.421297,5.39625,0.428405,2.311779,1.059984
Kyber512_run09,idle_post,0.43403,5.3975,0.428405,2.312315,1.089427
Kyber512_run09,idle_post,0.446766,5.395,0.429478,2.317032,1.118935
Kyber512_run09,idle_post,0.459498,5.3975,0.428762,2.314245,1.148401
Kyber512_run09,idle_post,0.472229,5.3975,0.428405,2.312315,1.177839
Kyber512_run09,idle_post,0.484961,5.39625,0.428762,2.313709,1.207298
Kyber512_run09,idle_post,0.497691,5.39375,0.427511,2.305886,1.236652
Kyber512_run09,idle_post,0.510439,5.39625,0.428226,2.310815,1.266109
Kyber512_run09,idle_post,0.523179,5.39625,0.428584,2.312744,1.295574
Kyber512_run09,idle_post,0.535909,5.3975,0.428405,2.312315,1.32501
Kyber512_run09,idle_post,0.54864,5.4,0.426259,2.3018,1.354314
Kyber512_run09,idle_post,0.561373,5.3975,0.428584,2.31328,1.383768
Kyber512_run09,idle_post,0.574104,5.395,0.428047,2.309315,1.413169
Kyber512_run09,idle_post,0.586838,5.40625,0.428762,2.317997,1.442686
Kyber512_run09,idle_post,0.599569,5.39875,0.428584,2.313816,1.472144
Kyber512_run09,idle_post,0.612315,5.395,0.42912,2.315102,1.501651
Kyber512_run09,idle_post,0.625051,5.39625,0.428941,2.314674,1.531132
Kyber512_run09,idle_post,0.637783,5.38625,0.429835,2.3152,1.560608
Kyber512_run09,idle_post,0.650551,5.39625,0.428405,2.311779,1.590125
Kyber512_run09,idle_post,0.663284,5.3975,0.428405,2.312315,1.619567
Kyber512_run09,idle_post,0.676019,5.39875,0.428762,2.314781,1.649047
Kyber512_run09,idle_post,0.688751,5.3925,0.428226,2.309209,1.678446
Kyber512_run09,idle_post,0.701482,5.39625,0.428584,2.312744,1.70789
Kyber512_run09,idle_post,0.714228,5.3975,0.428762,2.314245,1.737389
Kyber512_run09,idle_post,0.726968,5.40125,0.428762,2.315853,1.766892
Kyber512_run09,idle_post,0.7397,5.39625,0.428584,2.312744,1.796338
Kyber512_run09,idle_post,0.752432,5.3975,0.428226,2.31135,1.825767
Kyber512_run09,idle_post,0.765163,5.3975,0.430014,2.321001,1.855315
