run_id,phase,time_s,voltage_v,current_a,power_w,energy_j
Falcon-512_run12,active,0.000492,5.395,0.575021,3.102237,3.3e-05
Falcon-512_run12,active,0.013362,5.395,0.54534,2.942109,0.037898
Falcon-512_run12,active,0.026129,5.3975,0.581815,3.140348,0.077992
Falcon-512_run12,active,0.038885,5.39625,0.539082,2.909021,0.115098
Falcon-512_run12,active,0.051634,5.40125,0.583067,3.14929,0.155249
Falcon-512_run12,active,0.064383,5.39625,0.572696,3.090413,0.19465
Falcon-512_run12,active,0.077126,5.3975,0.556426,3.003307,0.232921
Falcon-512_run12,active,0.089871,5.39625,0.581279,3.136726,0.272897
Falcon-512_run12,active,0.102622,5.40125,0.562147,3.036298,0.311614
Falcon-512_run12,active,0.11537,5.39625,0.55571,2.998752,0.349842
Falcon-512_run12,active,0.128117,5.39625,0.538367,2.905162,0.386873
Falcon-512_run12,active,0.140859,5.3975,0.563756,3.042875,0.425646
Falcon-512_run12,active,0.15365,5.395,0.582709,3.143716,0.465857
Falcon-512_run12,active,0.166589,5.395,0.571802,3.084874,0.505773
Falcon-512_run12,active,0.179359,5.39625,0.582173,3.14155,0.545891
Falcon-512_run12,active,0.192113,5.39625,0.559286,3.018049,0.584383
Falcon-512_run12,active,0.204885,5.395,0.584318,3.152398,0.624644
Falcon-512_run12,active,0.217641,5.39375,0.571802,3.084159,0.663987
Falcon-512_run12,active,0.230419,5.395,0.550883,2.972013,0.701962
Falcon-512_run12,active,0.243161,5.39375,0.557677,3.007971,0.740289
Falcon-512_run12,active,0.255904,5.39625,0.582709,3.144445,0.78036
Falcon-512_run12,active,0.268652,5.3975,0.567332,3.062177,0.819397
Falcon-512_run12,active,0.281394,5.39625,0.535148,2.887795,0.856193
Falcon-512_run12,active,0.294138,5.3975,0.540155,2.915486,0.893346
Falcon-512_run12,active,0.306894,5.3975,0.566796,3.059281,0.932372
Falcon-512_run12,active,0.319644,5.39625,0.553386,2.986209,0.970447
Falcon-512_run12,active,0.332398,5.39375,0.57967,3.126593,1.010322
Falcon-512_run12,active,0.345171,5.39625,0.571981,3.086554,1.049749
Falcon-512_run12,active,0.35792,5.3975,0.553207,2.985936,1.087815
Falcon-512_run12,active,0.370665,5.39625,0.581815,3.13962,1.127829
Falcon-512_run12,active,0.383406,5.4,0.574127,3.100285,1.167331
Falcon-512_run12,active,0.396148,5.39625,0.545161,2.941826,1.204816
Falcon-512_run12,active,0.408898,5.39625,0.532645,2.874287,1.241461
Falcon-512_run12,active,0.42165,5.395,0.580742,3.133105,1.281416
Falcon-512_run12,active,0.434394,5.39875,0.573233,3.094741,1.320854
Falcon-512_run12,active,0.447134,5.3975,0.559465,3.019713,1.359326
Falcon-512_run12,active,0.459875,5.3975,0.561611,3.031294,1.397947
Falcon-512_run12,active,0.472615,5.395,0.5423,2.925711,1.435221
Falcon-512_run12,active,0.485354,5.3975,0.585034,3.157719,1.475448
Falcon-512_run12,active,0.498096,5.3975,0.567154,3.061212,1.514453
Falcon-512_run12,active,0.510842,5.3975,0.57967,3.128767,1.554333
Falcon-512_run12,active,0.523588,5.39375,0.58557,3.158418,1.59459
Falcon-512_run12,active,0.536337,5.3975,0.558571,3.014888,1.633027
Falcon-512_run12,active,0.54908,5.39875,0.556783,3.005933,1.671332
Falcon-512_run12,active,0.561825,5.39375,0.544625,2.93757,1.708771
Falcon-512_run12,active,0.574565,5.395,0.584497,3.153362,1.748944
Falcon-512_run12,active,0.587302,5.39625,0.5752,3.103921,1.788479
Falcon-512_run12,active,0.600042,5.395,0.527996,2.848541,1.824769
Falcon-512_run12,active,0.612789,5.395,0.568226,3.065581,1.863846
Falcon-512_run12,active,0.625533,5.39375,0.543373,2.930819,1.901197
Falcon-512_run12,active,0.638277,5.4,0.566617,3.059733,1.940189
Falcon-512_run12,active,0.651014,5.39875,0.557677,3.01076,1.978537
Falcon-512_run12,active,0.663752,5.395,0.578954,3.123459,2.018326
Falcon-512_run12,active,0.676493,5.3975,0.58414,3.152893,2.058496
Falcon-512_run12,active,0.68923,5.3975,0.557498,3.009098,2.096822
Falcon-512_run12,active,0.70197,5.39625,0.539261,2.909986,2.133897
Falcon-512_run12,active,0.714717,5.3975,0.585749,3.161579,2.174197
Falcon-512_run12,active,0.727459,5.39375,0.584318,3.151667,2.214356
Falcon-512_run12,active,0.74024,5.39625,0.566975,3.059538,2.253459
Falcon-512_run12,active,0.75298,5.39625,0.558035,3.011295,2.291823
Falcon-512_run12,active,0.765721,5.39625,0.534791,2.885865,2.328591
Falcon-512_run12,active,0.77846,5.3975,0.568226,3.067002,2.367662
Falcon-512_run12,active,0.791197,5.39625,0.584497,3.154093,2.407837
Falcon-512_run12,active,0.803936,5.39625,0.569478,3.073046,2.446983
Falcon-512_run12,active,0.816682,5.39625,0.530678,2.863673,2.483484
Falcon-512_run12,active,0.829427,5.39375,0.583424,3.146845,2.52359
Falcon-512_run12,active,0.842169,5.3975,0.564293,3.04577,2.5624
Falcon-512_run12,active,0.854935,5.39625,0.574306,3.099097,2.601963
Falcon-512_run12,active,0.867717,5.3825,0.530857,2.857339,2.638484
Falcon-512_run12,active,0.880465,5.3975,0.581815,3.140348,2.678518
Falcon-512_run12,active,0.893208,5.39875,0.562505,3.036823,2.717215
Falcon-512_run12,active,0.905951,5.39625,0.582709,3.144445,2.757286
Falcon-512_run12,active,0.9187,5.39625,0.567332,3.061467,2.796317
Falcon-512_run12,active,0.931444,5.39,0.557498,3.004916,2.834612
Falcon-512_run12,active,0.944187,5.3975,0.567154,3.061212,2.87362
Falcon-512_run12,active,0.956926,5.39875,0.583424,3.149762,2.913746
Falcon-512_run12,active,0.96967,5.3975,0.557141,3.007167,2.952068
Falcon-512_run12,active,0.982413,5.39375,0.547843,2.954929,2.989723
Falcon-512_run12,active,0.995151,5.39625,0.584855,3.156023,3.029925
Falcon-512_run12,active,1.007891,5.39625,0.52603,2.838587,3.066087
Falcon-512_run12,active,1.020636,5.3975,0.58253,3.144208,3.106161
Falcon-512_run12,active,1.033379,5.38875,0.567332,3.057212,3.145121
Falcon-512_run12,active,1.046119,5.39625,0.557677,3.009366,3.183459
Falcon-512_run12,active,1.058862,5.39625,0.583603,3.149269,3.22359
Falcon-512_run12,active,1.071602,5.3975,0.583246,3.148068,3.263695
Falcon-512_run12,active,1.084342,5.395,0.568942,3.06944,3.302801
Falcon-512_run12,active,1.097082,5.39625,0.551419,2.975596,3.34071
Falcon-512_run12,active,1.109823,5.3975,0.583246,3.148068,3.380819
Falcon-512_run12,active,1.122571,5.39875,0.558392,3.014621,3.419249
Falcon-512_run12,active,1.13531,5.38875,0.547128,2.948336,3.456808
Falcon-512_run12,active,1.148057,5.39875,0.584318,3.154589,3.497022
Falcon-512_run12,active,1.160808,5.395,0.56769,3.062688,3.536073
Falcon-512_run12,active,1.173549,5.39625,0.560896,3.026733,3.574637
Falcon-512_run12,active,1.186295,5.39625,0.583961,3.151198,3.614802
Falcon-512_run12,active,1.199032,5.3975,0.525851,2.83828,3.650953
Falcon-512_run12,active,1.211772,5.39875,0.584855,3.157485,3.691179
Falcon-512_run12,active,1.224519,5.39625,0.543731,2.934107,3.728579
Falcon-512_run12,active,1.237264,5.38875,0.566975,3.055285,3.76752
Falcon-512_run12,active,1.250006,5.395,0.538724,2.906418,3.804552
Falcon-512_run12,active,1.262745,5.40125,0.580921,3.137701,3.844526
