run_id,phase,mean_voltage,std_voltage,ci95_voltage_low,ci95_voltage_high,mean_current,std_current,ci95_current_low,ci95_current_high,mean_power,std_power,ci95_power_low,ci95_power_high,mean_energy,std_energy,ci95_energy_low,ci95_energy_high
SPHINCS+-SHA2-128f-simple_run12_waveform,active,5.395701634877384,0.004356717742934325,5.395590178727976,5.395813091026793,0.5943297113419619,0.0054877079785707675,0.5941893215264042,0.5944701011575195,3.206825875,0.02969021978629178,3.2060663221054324,3.2075854278945672,120.16994225442778,69.45741226543109,118.39304134513498,121.94684316372059
SPHINCS+-SHA2-128f-simple_run12_waveform,idle_post,5.39645,0.0031069375958474063,5.395567018105038,5.397332981894961,0.43965131999999996,0.0020200381127946252,0.4390772315203622,0.4402254084796377,2.37255664,0.0110696152169544,2.369410690163794,2.375702589836206,241.22648066000002,0.4438469234858582,241.1003407600239,241.35262055997615
SPHINCS+-SHA2-128f-simple_run20_waveform,active,5.395334044368601,0.00448399627440933,5.395219214662699,5.3954488740745035,0.5957621535836177,0.0025370128165553745,0.5956971837625549,0.5958271234046806,3.2143358453924913,0.013865553267081492,3.2139807653909944,3.214690925393988,120.22344995733786,69.44535268636663,118.44503870602678,122.00186120864895
SPHINCS+-SHA2-128f-simple_run20_waveform,idle_post,5.396025,0.0041008492151887645,5.394859551548181,5.397190448451819,0.44018768,0.0011578047567244974,0.4398586355288609,0.44051672447113915,2.37526446,0.006702073511646219,2.3733597517826888,2.377169168217311,241.22809701999998,0.4429755426319387,241.10220476372245,241.3539892762775
SPHINCS+-SHA2-128f-simple_run26_waveform,active,5.396180035726438,0.003322091551070435,5.396095091405585,5.396264980047291,0.5951664278666212,0.004366151525730428,0.5950547874225234,0.595278068310719,3.211627047124873,0.02383123074841428,3.211017693746166,3.21223640050358,120.47167037682885,69.6221699091257,118.6914641879449,122.2518765657128
SPHINCS+-SHA2-128f-simple_run26_waveform,idle_post,5.396850000000001,0.0019272482233188603,5.396302282115173,5.397397717884828,0.43974784,0.0005838691270747417,0.4395819062300643,0.4399137737699357,2.3732533,0.0031735789508286713,2.372351378841507,2.374155221158493,241.7660633,0.44373734328193254,241.63995454237326,241.89217205762677
SPHINCS+-SHA2-128f-simple_run17_waveform,active,5.395730674272093,0.0038233027821254545,5.395632872592946,5.395828475951239,0.5949854828877916,0.002664189551125698,0.5949173318083423,0.595053633967241,3.210381566150179,0.01455119028126539,3.210009340636224,3.210753791664134,120.35688626715476,69.52034014759379,118.5785269823411,122.13524555196842
SPHINCS+-SHA2-128f-simple_run17_waveform,idle_post,5.397,0.001617033060381643,5.396540444289007,5.397459555710993,0.44009834000000003,0.0014336127420910131,0.43969091176669917,0.4405057682333009,2.3752103,0.007632398773034072,2.3730411962688143,2.3773794037311857,241.49077534,0.4443186828913137,241.36450136748428,241.61704931251572
SPHINCS+-SHA2-128f-simple_run09_waveform,active,5.3958715907165855,0.004003028351331094,5.3957694522254025,5.3959737292077685,0.593393385566661,0.005258459503645777,0.5932592143661319,0.59352755676719,3.201874300186346,0.02840404214521354,3.201149562374472,3.2025990379982203,120.62201386345927,69.71410627939245,118.84323714627958,122.40079058063897
SPHINCS+-SHA2-128f-simple_run09_waveform,idle_post,5.395674999999999,0.00385656411001996,5.394578976606914,5.396771023393084,0.43873942,0.0008736968392633524,0.4384911181056248,0.4389877218943752,2.36729588,0.005211189364967579,2.3658148763690834,2.3687768836309164,242.06342988,0.43938662430115144,241.93855758302672,242.18830217697328
