run_id,phase,mean_voltage,std_voltage,ci95_voltage_low,ci95_voltage_high,mean_current,std_current,ci95_current_low,ci95_current_high,mean_power,std_power,ci95_power_low,ci95_power_high,mean_energy,std_energy,ci95_energy_low,ci95_energy_high
Classic-McEliece-348864_run19_waveform,active,5.394725033416077,0.004248096954345482,5.394678061061701,5.394772005770453,0.6644588080644135,0.07797419458097272,0.6635966263535507,0.6653209897752763,3.584574337756986,0.42067131357709553,3.579922861524369,3.5892258139896027,720.0500255789574,415.23969471444536,715.4586082218304,724.6414429360843
Classic-McEliece-348864_run19_waveform,idle_post,5.394749999999999,0.004278267339539642,5.393534129875132,5.395965870124867,0.44498301999999995,0.001300864100417525,0.444613318513234,0.4453527214867659,2.40057322,0.007437338404459558,2.398459551812195,2.402686888187805,1439.02434714,0.44567217418013255,1438.897688509516,1439.1510057704838
Classic-McEliece-348864_run30_waveform,active,5.3980566100016505,0.0032088069428795043,5.398020475376539,5.398092744626762,0.6491668204324146,0.07271809411772867,0.6483479363061527,0.6499857045586764,3.504240243835617,0.3925476646683674,3.499819733984552,3.508660753686682,679.9838059190625,391.77798558577024,675.5719634841435,684.3956483539816
Classic-McEliece-348864_run30_waveform,idle_post,5.39875,0.0011845088536984465,5.398413366308472,5.399086633691527,0.43865364,0.0013509196377857234,0.43826971288691385,0.43903756711308617,2.36818134,0.007351366302578983,2.3660921048132098,2.3702705751867903,1356.16881162,0.4407640971863046,1356.0435478495642,1356.2940753904359
Classic-McEliece-348864_run09_waveform,active,5.395818698181117,0.0040806598105715425,5.395773357343731,5.395864039018503,0.6716757512693619,0.07916065472436686,0.670796185086473,0.6725553174522507,3.62423904746449,0.42712975293987154,3.6194931432308812,3.6289849516980985,719.3535812981875,415.4824768064275,714.7370917371259,723.9700708592491
Classic-McEliece-348864_run09_waveform,idle_post,5.397299999999999,0.001844738795734928,5.3967757310350395,5.397824268964958,0.44870210000000005,0.0015357084551384321,0.4482656564860915,0.4491385435139086,2.4217803000000004,0.008354541993943839,2.419405965436215,2.424154634563786,1440.4249754399998,0.44944511619511535,1440.2972445512592,1440.5527063287404
Classic-McEliece-348864_run24_waveform,active,5.397584896427989,0.003248584677828459,5.397548529319618,5.39762126353636,0.6542009441200457,0.07262490008971631,0.6533879261833433,0.6550139620567481,3.5311029836568255,0.3919824710625335,3.526714836073103,3.535491131240548,690.8411636813244,399.35669853552656,686.3704634304386,695.3118639322101
Classic-McEliece-348864_run24_waveform,idle_post,5.398075,0.001771550975033709,5.397571530783545,5.398578469216456,0.44871286,0.0013218566412436727,0.4483371924991424,0.4490885275008576,2.4221858600000004,0.0071638253605407045,2.4201499233592143,2.4242217966407864,1383.22486278,0.45073993925967143,1383.096763906616,1383.352961653384
Classic-McEliece-348864_run02_waveform,active,5.396007627442853,0.0039391543172534495,5.395964032977798,5.396051221907909,0.6561278991296585,0.07586524419128922,0.6552883014722768,0.6569674967870403,3.5404703799853348,0.4093687894036626,3.5359399117814507,3.545000848189219,707.639337318105,409.031387290609,703.1126031300637,712.1660715061464
Classic-McEliece-348864_run02_waveform,idle_post,5.396549999999999,0.002252549575888789,5.3959098324936825,5.397190167506315,0.4439889600000001,0.0016136255788042702,0.4435303726845565,0.4444475473154437,2.3960092,0.008851028712263145,2.3934937654720723,2.3985246345279276,1418.4090128799999,0.4473324709053395,1418.2818823984073,1418.5361433615924
