run_id,phase,time_s,voltage_v,current_a,power_w,energy_j
ML-DSA-65_run18,active,0.000487,5.3925,0.486872,2.625459,2.7e-05
ML-DSA-65_run18,active,0.013323,5.395,0.484369,2.613172,0.033569
ML-DSA-65_run18,active,0.026073,5.39625,0.486872,2.627285,0.067068
ML-DSA-65_run18,active,0.038826,5.39625,0.480793,2.59448,0.100156
ML-DSA-65_run18,active,0.051589,5.3975,0.484727,2.616313,0.133549
ML-DSA-65_run18,active,0.064336,5.395,0.484906,2.616066,0.166895
ML-DSA-65_run18,active,0.077077,5.3975,0.48723,2.629824,0.200402
ML-DSA-65_run18,active,0.089815,5.38625,0.602377,3.244554,0.24173
ML-DSA-65_run18,active,0.102555,5.3975,0.598265,3.229134,0.282868
ML-DSA-65_run18,active,0.115291,5.395,0.603092,3.253683,0.324308
ML-DSA-65_run18,active,0.128062,5.39625,0.597013,3.221632,0.365452
ML-DSA-65_run18,active,0.140816,5.3975,0.600589,3.24168,0.406795
ML-DSA-65_run18,active,0.15356,5.3975,0.605059,3.265807,0.448415
ML-DSA-65_run18,active,0.166298,5.39875,0.597371,3.225056,0.489497
ML-DSA-65_run18,active,0.179032,5.39625,0.596834,3.220668,0.530507
ML-DSA-65_run18,active,0.191768,5.3975,0.599159,3.23396,0.571697
ML-DSA-65_run18,active,0.204505,5.39875,0.597013,3.223125,0.61275
ML-DSA-65_run18,active,0.217244,5.3975,0.602556,3.252296,0.654181
ML-DSA-65_run18,active,0.229982,5.39625,0.603092,3.254437,0.695633
ML-DSA-65_run18,active,0.242752,5.39625,0.596298,3.217773,0.736726
ML-DSA-65_run18,active,0.255496,5.39625,0.596834,3.220668,0.777769
ML-DSA-65_run18,active,0.268232,5.39625,0.602377,3.250578,0.819169
ML-DSA-65_run18,active,0.280968,5.3975,0.603092,3.255191,0.860627
ML-DSA-65_run18,active,0.293704,5.39625,0.59308,3.200406,0.901389
ML-DSA-65_run18,active,0.306442,5.39625,0.602377,3.250578,0.942794
ML-DSA-65_run18,active,0.319178,5.39875,0.597013,3.223125,0.983844
ML-DSA-65_run18,active,0.331914,5.3975,0.605059,3.265807,1.025438
ML-DSA-65_run18,active,0.344657,5.3975,0.599874,3.23782,1.066696
ML-DSA-65_run18,active,0.35743,5.39625,0.601483,3.245754,1.108156
ML-DSA-65_run18,active,0.37017,5.39625,0.59898,3.232246,1.149334
ML-DSA-65_run18,active,0.382905,5.3975,0.599695,3.236855,1.190556
ML-DSA-65_run18,active,0.395644,5.395,0.603271,3.254648,1.232016
ML-DSA-65_run18,active,0.40838,5.4,0.602914,3.255733,1.273482
ML-DSA-65_run18,active,0.421118,5.3975,0.603271,3.256156,1.314956
ML-DSA-65_run18,active,0.433854,5.39,0.598265,3.224647,1.356028
ML-DSA-65_run18,active,0.4466,5.395,0.599159,3.232462,1.397226
ML-DSA-65_run18,active,0.459339,5.39625,0.597013,3.221632,1.438268
ML-DSA-65_run18,active,0.472075,5.3975,0.600589,3.24168,1.479553
ML-DSA-65_run18,active,0.48481,5.4,0.596834,3.222906,1.520599
ML-DSA-65_run18,active,0.497546,5.3975,0.602735,3.253261,1.562032
ML-DSA-65_run18,active,0.510307,5.3975,0.59755,3.225274,1.603189
ML-DSA-65_run18,active,0.523092,5.395,0.599874,3.23632,1.644564
ML-DSA-65_run18,active,0.535834,5.395,0.602735,3.251754,1.685998
ML-DSA-65_run18,active,0.548633,5.3825,0.601483,3.237483,1.727436
ML-DSA-65_run18,active,0.561419,5.38125,0.600947,3.233845,1.768784
ML-DSA-65_run18,active,0.574166,5.37875,0.597192,3.212146,1.80973
ML-DSA-65_run18,active,0.586906,5.385,0.597907,3.21973,1.850747
ML-DSA-65_run18,active,0.599644,5.3825,0.599516,3.226897,1.891853
ML-DSA-65_run18,active,0.612381,5.38625,0.602735,3.24648,1.933203
ML-DSA-65_run18,active,0.625117,5.3825,0.603271,3.247107,1.974559
ML-DSA-65_run18,active,0.637854,5.38375,0.601841,3.24016,2.015828
ML-DSA-65_run18,active,0.6506,5.3825,0.600053,3.229784,2.056995
ML-DSA-65_run18,active,0.663337,5.385,0.592364,3.189882,2.097624
ML-DSA-65_run18,active,0.676091,5.385,0.601304,3.238024,2.138921
ML-DSA-65_run18,active,0.688828,5.38375,0.595583,3.206469,2.179762
ML-DSA-65_run18,active,0.701574,5.3825,0.595404,3.204762,2.220611
ML-DSA-65_run18,active,0.714328,5.3825,0.59594,3.207649,2.26152
ML-DSA-65_run18,active,0.727098,5.3825,0.597371,3.215348,2.302583
ML-DSA-65_run18,active,0.739843,5.3825,0.602735,3.24422,2.343928
ML-DSA-65_run18,active,0.752594,5.3825,0.596477,3.210536,2.384866
ML-DSA-65_run18,active,0.765336,5.38375,0.600589,3.233422,2.426065
ML-DSA-65_run18,active,0.778071,5.3825,0.596834,3.212461,2.466977
ML-DSA-65_run18,active,0.790806,5.3825,0.60202,3.24037,2.508243
ML-DSA-65_run18,active,0.803541,5.38,0.601841,3.237904,2.549479
ML-DSA-65_run18,active,0.816288,5.38625,0.602556,3.245517,2.59085
ML-DSA-65_run18,active,0.829052,5.385,0.603092,3.247653,2.632301
ML-DSA-65_run18,active,0.841793,5.3825,0.605059,3.256731,2.673795
ML-DSA-65_run18,active,0.854541,5.38375,0.595404,3.205506,2.71466
ML-DSA-65_run18,active,0.867281,5.38375,0.598265,3.220908,2.755695
ML-DSA-65_run18,active,0.880059,5.3825,0.600947,3.234596,2.797026
ML-DSA-65_run18,active,0.892796,5.3825,0.602198,3.241333,2.838312
ML-DSA-65_run18,active,0.905533,5.385,0.598622,3.223582,2.87937
ML-DSA-65_run18,active,0.918271,5.38375,0.601126,3.23631,2.920594
ML-DSA-65_run18,active,0.931006,5.385,0.599516,3.228396,2.961708
ML-DSA-65_run18,active,0.943742,5.38125,0.60345,3.247315,3.003066
ML-DSA-65_run18,active,0.956486,5.3825,0.602377,3.242295,3.044383
ML-DSA-65_run18,active,0.969226,5.3825,0.597728,3.217273,3.085371
ML-DSA-65_run18,active,0.981965,5.385,0.602735,3.245727,3.126719
ML-DSA-65_run18,active,0.994734,5.38625,0.602198,3.243591,3.168137
ML-DSA-65_run18,active,1.007471,5.3825,0.603092,3.246145,3.209482
ML-DSA-65_run18,active,1.020206,5.38375,0.601304,3.237273,3.25071
ML-DSA-65_run18,active,1.032934,5.37875,0.598801,3.220802,3.291705
ML-DSA-65_run18,active,1.045674,5.38375,0.597907,3.218983,3.332715
ML-DSA-65_run18,active,1.058419,5.385,0.598801,3.224544,3.373811
ML-DSA-65_run18,active,1.071162,5.3825,0.597728,3.217273,3.41481
ML-DSA-65_run18,active,1.0839,5.38375,0.603808,3.250749,3.456218
ML-DSA-65_run18,active,1.096637,5.38375,0.602377,3.243048,3.497523
ML-DSA-65_run18,active,1.109374,5.385,0.601483,3.238987,3.538778
ML-DSA-65_run18,active,1.122115,5.3875,0.603629,3.25205,3.580212
ML-DSA-65_run18,active,1.13485,5.3825,0.599159,3.224972,3.621282
ML-DSA-65_run18,active,1.147588,5.38375,0.60202,3.241123,3.662568
ML-DSA-65_run18,active,1.16034,5.385,0.604523,3.255355,3.70408
ML-DSA-65_run18,active,1.17308,5.3875,0.603629,3.25205,3.745513
ML-DSA-65_run18,active,1.18582,5.3825,0.598086,3.219198,3.786524
ML-DSA-65_run18,active,1.198557,5.385,0.608814,3.278463,3.828283
ML-DSA-65_run18,active,1.211293,5.3825,0.602198,3.241333,3.869563
ML-DSA-65_run18,active,1.224056,5.3825,0.602556,3.243258,3.910958
ML-DSA-65_run18,active,1.236805,5.38125,0.597371,3.214602,3.951941
ML-DSA-65_run18,active,1.249561,5.3825,0.602556,3.243258,3.993312
ML-DSA-65_run18,active,1.262312,5.38375,0.603629,3.249787,4.034748
ML-DSA-65_run18,active,1.27753,5.38125,0.602198,3.24058,4.084066
ML-DSA-65_run18,active,1.290282,5.38375,0.600947,3.235347,4.125321
ML-DSA-65_run18,active,1.303017,5.38375,0.594152,3.198768,4.166056
ML-DSA-65_run18,active,1.315753,5.3825,0.603986,3.250957,4.207462
ML-DSA-65_run18,active,1.328488,5.3825,0.599516,3.226897,4.248555
ML-DSA-65_run18,active,1.341223,5.385,0.599516,3.228396,4.289672
ML-DSA-65_run18,active,1.35396,5.38625,0.599874,3.231071,4.330826
ML-DSA-65_run18,active,1.366732,5.38375,0.603808,3.250749,4.372343
ML-DSA-65_run18,active,1.379472,5.38375,0.598801,3.223796,4.413416
ML-DSA-65_run18,active,1.392208,5.3875,0.599874,3.231821,4.454573
ML-DSA-65_run18,active,1.404941,5.38375,0.603986,3.251712,4.495978
ML-DSA-65_run18,active,1.417676,5.385,0.602198,3.242838,4.537275
ML-DSA-65_run18,active,1.430412,5.38375,0.60202,3.241123,4.578555
ML-DSA-65_run18,active,1.443144,5.3875,0.604165,3.25494,4.619996
ML-DSA-65_run18,active,1.455878,5.38375,0.602735,3.244973,4.661319
ML-DSA-65_run18,active,1.468619,5.38125,0.598801,3.222299,4.702373
ML-DSA-65_run18,active,1.481356,5.38125,0.602556,3.242504,4.743675
ML-DSA-65_run18,active,1.494094,5.38625,0.60345,3.250333,4.785077
ML-DSA-65_run18,active,1.506847,5.385,0.603629,3.250541,4.826529
ML-DSA-65_run18,active,1.519623,5.3825,0.599695,3.227859,4.867768
ML-DSA-65_run18,active,1.532362,5.3825,0.597728,3.217273,4.908755
ML-DSA-65_run18,active,1.545099,5.385,0.597728,3.218767,4.949753
ML-DSA-65_run18,active,1.557837,5.3825,0.597907,3.218236,4.990747
ML-DSA-65_run18,active,1.570697,5.3625,0.603808,3.237918,5.032385
ML-DSA-65_run18,active,1.583604,5.375,0.599874,3.224323,5.074001
ML-DSA-65_run18,active,1.596452,5.3825,0.597728,3.217273,5.115338
ML-DSA-65_run18,active,1.609217,5.3825,0.597728,3.217273,5.156405
ML-DSA-65_run18,active,1.621971,5.3825,0.605059,3.256731,5.197943
ML-DSA-65_run18,active,1.634767,5.38375,0.603986,3.251712,5.239551
ML-DSA-65_run18,active,1.647516,5.385,0.602735,3.245727,5.280932
ML-DSA-65_run18,active,1.660263,5.38125,0.602556,3.242504,5.322261
ML-DSA-65_run18,active,1.673038,5.3825,0.605417,3.258656,5.363893
ML-DSA-65_run18,active,1.68579,5.38375,0.601126,3.23631,5.405163
ML-DSA-65_run18,active,1.698538,5.38375,0.600053,3.230534,5.446345
ML-DSA-65_run18,active,1.71128,5.3825,0.604523,3.253844,5.487805
ML-DSA-65_run18,active,1.724051,5.38375,0.598801,3.223796,5.528978
ML-DSA-65_run18,active,1.736794,5.38375,0.598086,3.219946,5.570009
ML-DSA-65_run18,active,1.749538,5.3825,0.600947,3.234596,5.611231
ML-DSA-65_run18,active,1.762281,5.38,0.600947,3.233094,5.65243
ML-DSA-65_run18,active,1.775027,5.38,0.59755,3.214817,5.693404
ML-DSA-65_run18,active,1.787779,5.38375,0.598086,3.219946,5.734467
ML-DSA-65_run18,active,1.800526,5.38125,0.600768,3.232883,5.775674
ML-DSA-65_run18,active,1.813269,5.38625,0.605238,3.259963,5.817216
ML-DSA-65_run18,active,1.826012,5.38125,0.60202,3.239618,5.858499
ML-DSA-65_run18,active,1.838754,5.3825,0.597728,3.217273,5.899495
ML-DSA-65_run18,active,1.851494,5.3825,0.596298,3.209574,5.940385
ML-DSA-65_run18,active,1.864233,5.38375,0.602556,3.244011,5.981711
ML-DSA-65_run18,active,1.876983,5.3825,0.597371,3.215348,6.022706
ML-DSA-65_run18,active,1.889729,5.3825,0.603092,3.246145,6.06408
ML-DSA-65_run18,active,1.902471,5.38375,0.603271,3.247861,6.105464
ML-DSA-65_run18,active,1.915211,5.38375,0.599695,3.228609,6.146597
ML-DSA-65_run18,active,1.927952,5.38375,0.604165,3.252674,6.188041
ML-DSA-65_run18,active,1.940693,5.385,0.601126,3.237061,6.229283
ML-DSA-65_run18,active,1.953436,5.38,0.601483,3.23598,6.270518
ML-DSA-65_run18,active,1.966179,5.38375,0.598444,3.221871,6.311575
ML-DSA-65_run18,active,1.978925,5.3825,0.598622,3.222085,6.352643
ML-DSA-65_run18,active,1.991669,5.38375,0.599516,3.227646,6.393777
ML-DSA-65_run18,active,2.00441,5.38125,0.598265,3.219412,6.434795
ML-DSA-65_run18,active,2.01715,5.365,0.603092,3.235591,6.476016
ML-DSA-65_run18,active,2.029892,5.38375,0.601304,3.237273,6.517266
ML-DSA-65_run18,active,2.042632,5.38,0.600589,3.23117,6.558433
ML-DSA-65_run18,active,2.055374,5.38375,0.603629,3.249787,6.599839
ML-DSA-65_run18,active,2.068114,5.3825,0.597907,3.218236,6.640841
ML-DSA-65_run18,active,2.080864,5.3825,0.600768,3.233634,6.682068
ML-DSA-65_run18,active,2.093611,5.3825,0.599516,3.226897,6.723203
ML-DSA-65_run18,active,2.106357,5.385,0.603271,3.248615,6.76461
ML-DSA-65_run18,active,2.119094,5.3825,0.598444,3.221123,6.805638
ML-DSA-65_run18,active,2.131834,5.3775,0.603986,3.247937,6.847016
ML-DSA-65_run18,active,2.144574,5.385,0.597907,3.21973,6.888035
ML-DSA-65_run18,active,2.157315,5.38375,0.600947,3.235347,6.929255
ML-DSA-65_run18,active,2.170054,5.38125,0.600589,3.231921,6.970427
ML-DSA-65_run18,active,2.18281,5.38125,0.601662,3.237694,7.011729
ML-DSA-65_run18,active,2.195558,5.38375,0.602198,3.242086,7.053059
ML-DSA-65_run18,active,2.208302,5.38375,0.600947,3.235347,7.09429
ML-DSA-65_run18,active,2.221045,5.38375,0.597371,3.216095,7.135274
ML-DSA-65_run18,active,2.233788,5.385,0.598086,3.220693,7.176313
ML-DSA-65_run18,active,2.246531,5.3825,0.60345,3.24807,7.217704
ML-DSA-65_run18,active,2.259273,5.385,0.59898,3.225507,7.258804
ML-DSA-65_run18,active,2.272048,5.385,0.605596,3.261132,7.300464
ML-DSA-65_run18,active,2.284797,5.3825,0.605953,3.261543,7.342045
ML-DSA-65_run18,active,2.297546,5.385,0.59898,3.225507,7.383166
ML-DSA-65_run18,active,2.310289,5.385,0.602735,3.245727,7.424526
ML-DSA-65_run18,active,2.323032,5.385,0.605417,3.260169,7.466072
