run_id,phase,time_s,voltage_v,current_a,power_w,energy_j
ML-KEM-512_run17,active,0.000545,5.39,0.580921,3.131165,3.7e-05
ML-KEM-512_run17,active,0.013482,5.39,0.584318,3.149476,0.040783
ML-KEM-512_run17,active,0.026266,5.3975,0.58253,3.144208,0.08098
ML-KEM-512_run17,active,0.039015,5.3975,0.58557,3.160614,0.121274
ML-KEM-512_run17,active,0.051756,5.39625,0.586285,3.163742,0.161582
ML-KEM-512_run17,active,0.064505,5.39625,0.586285,3.163742,0.201917
ML-KEM-512_run17,active,0.07725,5.3825,0.586106,3.154718,0.242124
ML-KEM-512_run17,active,0.089996,5.395,0.587537,3.169761,0.282527
ML-KEM-512_run17,active,0.10277,5.39625,0.586106,3.162777,0.322926
ML-KEM-512_run17,active,0.115518,5.39625,0.585928,3.161812,0.363235
ML-KEM-512_run17,active,0.128259,5.39625,0.586285,3.163742,0.403542
ML-KEM-512_run17,idle_post,0.141093,5.39625,0.426974,2.304061,0.403577
ML-KEM-512_run17,idle_post,0.153857,5.39625,0.423577,2.285728,0.432752
ML-KEM-512_run17,idle_post,0.166595,5.39625,0.424114,2.288623,0.461905
ML-KEM-512_run17,idle_post,0.179361,5.38125,0.423935,2.281299,0.491027
ML-KEM-512_run17,idle_post,0.1921,5.39625,0.42465,2.291518,0.520219
ML-KEM-512_run17,idle_post,0.204845,5.3975,0.425902,2.298804,0.549518
ML-KEM-512_run17,idle_post,0.217586,5.39125,0.426259,2.29807,0.578796
ML-KEM-512_run17,idle_post,0.230321,5.37,0.423935,2.27653,0.607789
ML-KEM-512_run17,idle_post,0.243053,5.39875,0.426617,2.303197,0.637112
ML-KEM-512_run17,idle_post,0.255787,5.39875,0.425723,2.298371,0.66638
ML-KEM-512_run17,idle_post,0.268522,5.39625,0.426974,2.304061,0.695722
ML-KEM-512_run17,idle_post,0.281256,5.39625,0.425723,2.297307,0.724976
ML-KEM-512_run17,idle_post,0.293992,5.39625,0.425902,2.298272,0.754246
ML-KEM-512_run17,idle_post,0.306763,5.39625,0.43216,2.332041,0.784029
ML-KEM-512_run17,idle_post,0.319502,5.39625,0.425723,2.297307,0.813295
ML-KEM-512_run17,idle_post,0.332235,5.3975,0.42465,2.292048,0.842479
ML-KEM-512_run17,idle_post,0.344968,5.39625,0.425902,2.298272,0.871744
ML-KEM-512_run17,idle_post,0.357704,5.39625,0.425902,2.298272,0.901014
ML-KEM-512_run17,idle_post,0.370438,5.39625,0.426259,2.300201,0.930304
ML-KEM-512_run17,idle_post,0.383169,5.3975,0.42608,2.299769,0.959583
ML-KEM-512_run17,idle_post,0.395902,5.3975,0.425902,2.298804,0.988854
ML-KEM-512_run17,idle_post,0.408642,5.39625,0.425902,2.298272,1.018134
ML-KEM-512_run17,idle_post,0.42138,5.395,0.426259,2.299668,1.047426
ML-KEM-512_run17,idle_post,0.434118,5.3925,0.425902,2.296674,1.076681
ML-KEM-512_run17,idle_post,0.44685,5.39375,0.42608,2.298171,1.105943
ML-KEM-512_run17,idle_post,0.459583,5.3975,0.42608,2.299769,1.135225
ML-KEM-512_run17,idle_post,0.472317,5.40125,0.425365,2.297504,1.164483
ML-KEM-512_run17,idle_post,0.48505,5.395,0.42608,2.298704,1.193751
ML-KEM-512_run17,idle_post,0.497784,5.395,0.425902,2.297739,1.223011
ML-KEM-512_run17,idle_post,0.510523,5.39625,0.427511,2.306955,1.252399
ML-KEM-512_run17,idle_post,0.523262,5.3975,0.42608,2.299769,1.281695
ML-KEM-512_run17,idle_post,0.535995,5.3975,0.426438,2.301699,1.311003
ML-KEM-512_run17,idle_post,0.54873,5.3975,0.42465,2.292048,1.340193
ML-KEM-512_run17,idle_post,0.561466,5.395,0.42608,2.298704,1.36947
ML-KEM-512_run17,idle_post,0.574201,5.395,0.42608,2.298704,1.398743
ML-KEM-512_run17,idle_post,0.586939,5.395,0.425902,2.297739,1.428012
ML-KEM-512_run17,idle_post,0.59968,5.39625,0.426259,2.300201,1.457319
ML-KEM-512_run17,idle_post,0.612412,5.4,0.42465,2.29311,1.486515
ML-KEM-512_run17,idle_post,0.625145,5.395,0.42608,2.298704,1.515784
ML-KEM-512_run17,idle_post,0.63788,5.39625,0.42608,2.299236,1.545064
ML-KEM-512_run17,idle_post,0.650611,5.39875,0.427153,2.306093,1.574424
ML-KEM-512_run17,idle_post,0.663345,5.39625,0.424292,2.289588,1.60358
ML-KEM-512_run17,idle_post,0.67608,5.39625,0.425902,2.298272,1.632848
ML-KEM-512_run17,idle_post,0.688813,5.39625,0.42608,2.299236,1.662124
ML-KEM-512_run17,idle_post,0.701549,5.39625,0.426617,2.302131,1.691443
ML-KEM-512_run17,idle_post,0.714289,5.39625,0.425902,2.298272,1.720723
ML-KEM-512_run17,idle_post,0.727025,5.395,0.42608,2.298704,1.750001
ML-KEM-512_run17,idle_post,0.73976,5.39625,0.42608,2.299236,1.779281
ML-KEM-512_run17,idle_post,0.752491,5.3975,0.42912,2.316175,1.808769
ML-KEM-512_run17,idle_post,0.765225,5.395,0.425902,2.297739,1.838027
