run_id,phase,time_s,voltage_v,current_a,power_w,energy_j
ML-KEM-512_run15,active,0.003833,5.38375,0.583067,3.139086,3.9e-05
ML-KEM-512_run15,active,0.016711,5.395,0.586643,3.164938,0.040799
ML-KEM-512_run15,active,0.029475,5.39875,0.583424,3.149762,0.081001
ML-KEM-512_run15,active,0.042217,5.39625,0.585391,3.158917,0.121252
ML-KEM-512_run15,active,0.054967,5.39625,0.585212,3.157952,0.161515
ML-KEM-512_run15,active,0.067711,5.39625,0.585212,3.157952,0.201762
ML-KEM-512_run15,active,0.080491,5.3975,0.583067,3.147103,0.24198
ML-KEM-512_run15,active,0.093237,5.39625,0.584497,3.154093,0.282182
ML-KEM-512_run15,active,0.105988,5.3975,0.584497,3.154824,0.322409
ML-KEM-512_run15,active,0.118735,5.39625,0.585212,3.157952,0.362664
ML-KEM-512_run15,idle_post,0.131553,5.395,0.585391,3.158186,0.362709
ML-KEM-512_run15,idle_post,0.144309,5.39625,0.42608,2.299236,0.392037
ML-KEM-512_run15,idle_post,0.157052,5.39625,0.42608,2.299236,0.421336
ML-KEM-512_run15,idle_post,0.169818,5.395,0.424292,2.289057,0.450559
ML-KEM-512_run15,idle_post,0.182554,5.3975,0.424292,2.290118,0.479726
ML-KEM-512_run15,idle_post,0.195287,5.3975,0.425902,2.298804,0.508996
ML-KEM-512_run15,idle_post,0.208029,5.39625,0.425902,2.298272,0.538281
ML-KEM-512_run15,idle_post,0.22077,5.39625,0.42608,2.299236,0.567576
ML-KEM-512_run15,idle_post,0.233502,5.3975,0.426259,2.300734,0.596868
ML-KEM-512_run15,idle_post,0.246234,5.3975,0.42608,2.299769,0.626148
ML-KEM-512_run15,idle_post,0.258967,5.39625,0.425723,2.297307,0.655401
ML-KEM-512_run15,idle_post,0.271701,5.39625,0.425902,2.298272,0.684668
ML-KEM-512_run15,idle_post,0.284438,5.3975,0.42608,2.299769,0.713958
ML-KEM-512_run15,idle_post,0.297178,5.39625,0.425365,2.295377,0.743201
ML-KEM-512_run15,idle_post,0.309918,5.395,0.42608,2.298704,0.772488
ML-KEM-512_run15,idle_post,0.322657,5.395,0.425544,2.29581,0.801735
ML-KEM-512_run15,idle_post,0.335391,5.39625,0.425723,2.297307,0.830987
ML-KEM-512_run15,idle_post,0.348125,5.40125,0.426796,2.30523,0.860344
ML-KEM-512_run15,idle_post,0.360861,5.395,0.426259,2.299668,0.889631
ML-KEM-512_run15,idle_post,0.373591,5.39625,0.425723,2.297307,0.918876
ML-KEM-512_run15,idle_post,0.386324,5.39625,0.426796,2.303096,0.9482
ML-KEM-512_run15,idle_post,0.399059,5.395,0.425723,2.296775,0.97745
ML-KEM-512_run15,idle_post,0.411798,5.39625,0.425902,2.298272,1.006729
ML-KEM-512_run15,idle_post,0.424541,5.395,0.426259,2.299668,1.036033
ML-KEM-512_run15,idle_post,0.437274,5.39625,0.425723,2.297307,1.065284
ML-KEM-512_run15,idle_post,0.450006,5.3975,0.425723,2.297839,1.094541
ML-KEM-512_run15,idle_post,0.46274,5.39375,0.425723,2.296242,1.123781
ML-KEM-512_run15,idle_post,0.475473,5.395,0.425902,2.297739,1.153039
ML-KEM-512_run15,idle_post,0.488207,5.39625,0.423398,2.284764,1.182133
ML-KEM-512_run15,idle_post,0.500943,5.39875,0.423577,2.286787,1.211257
ML-KEM-512_run15,idle_post,0.513682,5.39625,0.424292,2.289588,1.240423
ML-KEM-512_run15,idle_post,0.526421,5.39875,0.42608,2.300302,1.269728
ML-KEM-512_run15,idle_post,0.539156,5.39625,0.426617,2.302131,1.299045
ML-KEM-512_run15,idle_post,0.551888,5.39625,0.425723,2.297307,1.328294
ML-KEM-512_run15,idle_post,0.564623,5.39625,0.425723,2.297307,1.357551
ML-KEM-512_run15,idle_post,0.577355,5.38375,0.429656,2.313163,1.387002
ML-KEM-512_run15,idle_post,0.590087,5.3975,0.425723,2.297839,1.416258
ML-KEM-512_run15,idle_post,0.60282,5.39625,0.425723,2.297307,1.445509
ML-KEM-512_run15,idle_post,0.61556,5.39625,0.427868,2.308885,1.474924
ML-KEM-512_run15,idle_post,0.628297,5.3975,0.424829,2.293013,1.50413
ML-KEM-512_run15,idle_post,0.641033,5.395,0.426259,2.299668,1.53342
ML-KEM-512_run15,idle_post,0.6538,5.39625,0.426617,2.302131,1.562812
ML-KEM-512_run15,idle_post,0.666534,5.395,0.427153,2.304492,1.592156
ML-KEM-512_run15,idle_post,0.679269,5.3825,0.425544,2.290491,1.621325
ML-KEM-512_run15,idle_post,0.692002,5.39625,0.425723,2.297307,1.650576
ML-KEM-512_run15,idle_post,0.704735,5.395,0.425723,2.296775,1.679823
ML-KEM-512_run15,idle_post,0.717474,5.3975,0.428762,2.314245,1.709303
ML-KEM-512_run15,idle_post,0.730212,5.39625,0.425902,2.298272,1.738578
ML-KEM-512_run15,idle_post,0.742944,5.3975,0.425902,2.298804,1.767846
ML-KEM-512_run15,idle_post,0.755677,5.39625,0.42608,2.299236,1.797122
